id,value,fips,lat,lon,state,county,city,CMAQ,zcta,zcta_area,zcta_pop,imp_a500,imp_a1000,imp_a5000,imp_a10000,imp_a15000,county_area,county_pop,log_dist_to_prisec,log_pri_length_5000,log_pri_length_10000,log_pri_length_15000,log_pri_length_25000,log_prisec_length_500,log_prisec_length_1000,log_prisec_length_5000,log_prisec_length_10000,log_prisec_length_15000,log_prisec_length_25000,log_nei_2008_pm25_sum_10000,log_nei_2008_pm25_sum_15000,log_nei_2008_pm25_sum_25000,log_nei_2008_pm10_sum_10000,log_nei_2008_pm10_sum_15000,log_nei_2008_pm10_sum_25000,popdens_county,popdens_zcta,nohs,somehs,hs,somecollege,associate,bachelor,grad,pov,hs_orless,urc2013,urc2006,aod
9003.2006,10.52678571,9003,41.7425,-72.634444,Connecticut,Hartford,East Hartford,6.659058967,6114,10466921,27449,12.41695502,24.55190311,28.86955956,24.53746258,18.40166262,1903891914,894014,6.492563931,11.50360314,12.36710904,12.77882361,13.17644034,6.214608098,8.563284939,12.078931,13.21484768,13.8561543,14.66153889,3.817333269,3.990070764,4.646281337,4.01800745,4.191748463,4.868562822,469.5718247,2622.4522,5.7,10.1,37.6,17.9,6.9,14.5,7.4,9.3,53.4,1,1,41.77777778
9005.0004,8.962711864,9005,41.64486,-73.07908,Connecticut,Litchfield,Thomaston,6.104501156,6787,31623842,7975,2.726643599,4.680579585,4.182670587,8.837001928,8.142758899,2384238980,189927,5.889371508,9.742242444,10.32523166,11.21967496,12.48087063,7.091662249,8.591225263,11.42000549,12.52022965,13.36065685,14.4338354,0.704987875,2.362870953,2.476645776,1.151168884,2.579411119,3.162298358,79.65938045,252.1831471,1.4,7.7,35,20.6,10.9,16.7,7.8,1.3,44.1,5,5,24.22222222
9005.0005,6.708403361,9005,41.821342,-73.297257,Connecticut,Litchfield,Cornwall,5.438827437,6756,93379523,2853,0.069306931,0.052679177,0.55374382,0.658424935,1.407949212,2384238980,189927,7.830087034,8.517193191,9.210340372,10.11418487,11.03645351,6.214608098,7.60090246,10.14736889,12.1254738,13.02717209,14.09917581,0.001259157,0.00342344,0.61741212,0.009645225,0.026037289,0.830305571,79.65938045,30.55273692,0.7,3.1,20.6,14.3,5.6,31.1,24.6,1.2,24.4,5,5,34.42857143
9009.0026,11.51583333,9009,41.291111,-72.894167,Connecticut,New Haven,New Haven,8.597730586,6513,18730722,38978,29.14620939,32.82850188,26.3311663,18.26304691,12.33149931,1565663096,862477,6.498391257,11.38506155,12.02805888,12.42043997,13.05053481,6.214608098,9.660599188,12.12364601,13.16157359,13.70913009,14.42737533,3.484239567,3.488202219,4.061742582,3.580554576,3.586472987,4.197729246,550.8701088,2080.966233,4.3,6.9,42.2,17.4,7,12.6,9.7,6.5,53.4,3,3,36.66666667
9009.0027,11.2868932,9009,41.3014,-72.902871,Connecticut,New Haven,New Haven,8.597730586,6513,18730722,38978,40.61764706,38.99156574,27.19323488,18.9523294,12.66387336,1565663096,862477,6.716949697,11.34977293,12.01918306,12.42525443,13.05033677,6.214608098,9.037499902,12.15405637,13.19065546,13.72924974,14.44591434,3.484239567,3.493713139,4.061742582,3.580554576,3.592051955,4.197729246,550.8701088,2080.966233,6.7,1.9,7.1,4.9,1.8,26.8,50.7,6.3,15.7,3,3,37
9009.1123,12.11694915,9009,41.310833,-72.916944,Connecticut,New Haven,New Haven,8.597730586,6510,622905,2737,48.89878893,46.47318339,31.28747799,19.97285525,14.32051362,1565663096,862477,6.161052232,11.17762508,11.96603478,12.4461462,13.11720046,6.990212626,8.909035412,12.1524015,13.28213445,13.81472826,14.49691591,3.48800334,3.493713139,4.072808132,3.585085516,3.592051955,4.267389068,550.8701088,4393.928448,6.7,1.9,7.1,4.9,1.8,26.8,50.7,6.3,15.7,3,3,37
9009.2008,10.62477876,9009,41.331389,-72.919722,Connecticut,New Haven,New Haven,8.597730586,6511,15355567,53600,29.69204152,29.68663495,30.4868672,19.67802835,14.76314005,1565663096,862477,6.80945447,10.61029501,11.87652109,12.43385124,13.12338711,6.214608098,7.701292994,12.02442872,13.25381311,13.84025962,14.52522519,3.487937039,3.924499909,4.070914626,3.584622597,4.04147991,4.249653771,550.8701088,3490.590741,5.1,10.3,21.9,13.7,4.1,19,25.9,17.6,37.3,3,3,37
9009.2123,11.62722222,9009,41.550556,-73.043611,Connecticut,New Haven,Waterbury,6.104501156,6702,1655860,3654,55.2517301,52.4430727,25.04994009,12.7468603,9.497042285,1565663096,862477,4.493651235,10.283783,11.11813252,11.78379536,12.68647452,8.089839345,9.04710565,11.4749509,12.6674891,13.49309819,14.51086922,0.858487221,1.392326288,3.403229312,1.365848594,2.495026501,3.820761663,550.8701088,2206.708297,21,27.5,29.6,9.5,2.1,8.9,1.4,56.3,78.1,3,3,26.1
9011.3002,10.06160458,9011,41.524167,-72.076667,Connecticut,New London,Norwich,7.538637828,6360,69800814,37541,17.22465035,18.11833217,10.20145264,4.99936799,3.708550605,1722025951,274055,4.070987993,10.04958588,11.33066895,11.72696097,12.596786,8.170543202,9.311449268,11.76101781,12.87769973,13.47903461,14.4741159,3.245137823,4.975283254,5.043860755,3.247869023,5.188526698,5.265966384,159.1468467,537.8304041,4.8,10.2,34.4,22.2,6.9,13.2,8.4,10.1,49.4,3,3,26.3
10001.0002,11.36869565,10001,38.986672,-75.5568,Delaware,Kent,Not in a city,8.936071546,19943,170749870,11425,0.035467128,1.378027682,1.922428331,1.813478023,2.240489456,1518196116,162310,6.357292725,8.517193191,9.210340372,9.61580548,10.13447502,6.214608098,9.19836348,11.34183011,12.54774953,13.30272419,14.22158191,0.054154153,1.376569712,4.654352001,0.142460316,1.724539588,4.783518543,106.9097716,66.91073908,3,11.5,42,21.6,6.9,9.5,5.6,11.8,56.5,4,4,67
10001.0003,11.27678571,10001,39.155,-75.518056,Delaware,Kent,Dover,8.936071546,19901,206602384,35055,11.15311419,12.69096021,16.04360884,7.069680687,3.970576629,1518196116,162310,2.214658382,8.530172103,9.216850884,9.620150528,10.1292404,7.820293012,9.422885765,12.3168273,13.10915337,13.48569958,14.08621818,4.532919982,4.575876892,4.658805066,4.630796678,4.706238327,4.781656542,106.9097716,169.6737439,0,0,0,100,0,0,0,0.825,0,4,4,64.09090909
10003.1003,12.98316832,10003,39.761111,-75.491944,Delaware,New Castle,Not in a city,10.00607413,19809,18110812,14049,13.2067474,10.98118512,13.15683241,16.18614774,13.09707172,1104074798,538479,5.536558145,10.99509422,12.15095536,12.45184311,12.98926507,8.567774502,9.489968826,11.93137813,13.44400003,14.06512127,14.84014292,7.188101211,7.508896831,8.053690816,7.297051597,7.670481274,8.191306696,487.7196735,775.7244678,1.8,7.1,32.2,19.9,4.9,20.2,13.8,5.3,41.1,2,2,57.5
10003.1007,11.48425926,10003,39.5513,-75.732,Delaware,New Castle,Not in a city,9.75057813,19701,68921004,39194,1.71366782,5.880190311,6.610519265,7.77507748,8.185665746,1104074798,538479,6.5295421,8.517193191,10.67778494,11.5080426,12.50462964,6.214608098,9.226355426,11.8265704,13.18785765,13.93650472,14.66419417,6.163505035,6.281171646,6.675887099,6.169852302,6.301066753,6.738172785,487.7196735,568.68005,1.6,5,30,20.4,8,22.4,12.7,3.5,36.6,2,2,52
10003.1012,12.61388889,10003,39.691962,-75.761299,Delaware,New Castle,Newark,10.00607413,19716,136115,1568,17.73669973,14.03341501,12.82947803,10.25858135,9.891928782,1104074798,538479,3.946385956,8.517193191,11.41706369,11.90507619,12.68706989,8.116019569,9.265425414,12.11063908,13.29105638,14.05850828,14.81790861,3.234287702,3.88124675,7.035613869,3.347948804,4.182928771,7.174351993,487.7196735,11519.67087,3.275,7.9,31.625,20.975,8.375,15.4,12.5,2.325,42.8,2,2,46.75
10003.2004,13.52922252,10003,39.739444,-75.558056,Delaware,New Castle,Wilmington,10.00607413,19801,10721983,16286,59.95761246,57.72923875,28.55478956,18.1243849,13.05346104,1104074798,538479,4.56081012,11.36132192,12.15711827,12.4329687,12.85807711,9.18247355,10.47104946,12.69010264,13.65794282,14.14357234,14.84688114,6.406647329,7.20278712,7.815910531,6.623931681,7.317211079,7.950479243,487.7196735,1518.935443,7.4,15.1,34.9,20.4,5.5,10.2,6.4,31.8,57.4,2,2,47.5
10005.1002,12.24827586,10005,38.6539,-75.6106,Delaware,Sussex,Seaford,9.009156591,19973,203730949,23838,2.063148789,1.485077855,4.619098919,3.049119625,2.086294812,2424432871,197145,7.917962909,8.517193191,9.258821425,9.648385915,10.16236677,6.214608098,7.60090246,11.19551254,12.54066782,13.23066869,14.20375721,5.484770846,5.563516889,5.672890513,5.588090566,5.717217963,5.844529864,81.31592438,117.0072594,6.7,10.8,42.8,16.6,7.8,8.6,6.8,14.3,60.3,3,5,53.5
11001.0041,12.10485437,11001,38.895572,-76.958072,District Of Columbia,District of Columbia,Washington,12.50397672,20019,15980842,54358,26.55190311,23.15657439,35.07766122,33.25368977,26.35471421,158114680,601723,7.44110595,10.63000829,12.2811763,13.19043766,13.74747098,6.214608098,7.60090246,11.84500043,13.55178739,14.38175922,15.18031245,4.33525255,4.9593682,5.179955352,4.393983498,5.132017917,5.370622839,3805.611218,3401.447809,4.1,13.9,42.1,23.8,3.1,8.2,4.7,25.1,60.1,1,1,67
11001.0042,12.43697479,11001,38.876255,-77.034059,District Of Columbia,District of Columbia,Washington,10.37936426,20024,6770280,11510,29.44809689,31.17776817,38.7973162,32.46569834,26.15440876,158114680,601723,5.939101895,11.4488098,12.40952496,12.95810203,13.76491594,8.148503012,9.552943392,12.07016223,13.44304332,14.33388265,15.19791977,4.886809658,5.004692084,5.179764784,4.989893264,5.102184716,5.354451994,3805.611218,1700.077397,2.2,4.9,16.5,14,2.9,26.8,32.7,18.9,23.6,1,1,59.5
11001.0043,11.68633721,11001,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,10.37936426,20010,2807752,30138,35.00086505,36.53254832,41.51082169,29.0319667,26.25375773,158114680,601723,6.645995372,9.996570632,11.9410834,13.15781741,13.80315039,6.214608098,8.424778065,11.5481608,13.44000801,14.40705805,15.18962766,4.382721381,5.016168041,5.179190908,4.441679938,5.110984232,5.368840685,3805.611218,10733.85399,6.8,9.3,17.9,11.2,3.7,25.3,25.8,13,34,1,1,61.16666667
12001.0023,7.258333333,12001,29.706111,-82.387778,Florida,Alachua,Gainesville,8.52273932,32606,44273265,21833,14.40570934,11.09666955,9.162171619,7.658236617,4.50722917,2266291505,247336,5.435105459,9.493205993,10.7394289,11.18858754,11.74533286,7.728704758,8.679528485,11.42516852,12.64149105,13.12856953,13.94192638,4.686661392,4.7040439,4.896803888,5.347541608,5.387510917,5.625976465,109.136887,493.1418543,1.7,2.3,15.5,13.7,9.4,25.2,32.2,4.7,19.5,3,4,27
12001.0024,7.940677966,12001,29.658333,-82.408333,Florida,Alachua,Gainesville,8.52273932,32605,25919038,22925,12.74913495,16.75043253,9.254338628,8.011794908,4.458978649,2266291505,247336,6.03378249,10.09664306,10.81614886,11.22405852,11.7751956,7.452283249,8.755468984,11.33656995,12.66794689,13.11985415,13.88900028,3.621576048,4.704057419,4.896803888,3.756758432,5.38756342,5.625976465,109.136887,884.4849874,2.9,5.5,15.9,18.2,10.4,24,23.1,19.5,24.3,3,4,26.63636364
12005.1004,9.909322034,12005,30.144167,-85.614444,Florida,Bay,Panama City,8.909907716,32404,333647041,38425,17.16868512,15.01686851,11.10650455,8.340405981,6.184587231,1964400618,168852,6.828549041,8.517193191,9.210340372,9.61580548,10.1266311,6.214608098,8.364182785,11.9747297,12.75062385,13.05837088,13.57050904,6.618560591,6.636164977,7.015686616,6.778211214,6.802977688,7.317914103,85.95599006,115.1666141,8.3,11.2,29.6,25.9,9.7,9.4,5.9,14.5,49.1,4,4,29.75
12009.0007,7.555371901,12009,28.053611,-80.628611,Florida,Brevard,Melbourne,7.032765673,32901,32565205,24521,26.1349481,24.37024221,23.13169848,15.96490833,13.957075,2630557912,543376,6.862799117,9.280768969,10.30904866,10.74206044,11.37494579,6.214608098,8.088255366,11.38785597,12.61330665,12.94477742,13.38755929,1.478704684,2.010127692,2.164313007,2.499991644,2.850452375,3.012054779,206.5630251,752.9815949,4.1,9.4,29.8,24,9.8,14.3,8.6,12.3,43.3,3,3,31
12011.1002,7.38606357,12011,26.083143,-80.237586,Florida,Broward,Davie,5.398935289,33314,21523377,21885,35.91522491,33.32309689,25.26733645,29.60254182,30.71353461,3133329108,1748066,7.364929876,10.97528038,11.91439615,12.51287402,12.92118294,6.214608098,7.60090246,11.85770908,13.0870342,13.81302463,14.47798021,5.684429807,7.090609395,7.124075038,5.750250739,7.153268682,7.207576278,557.8941566,1016.801406,6.7,10.8,33.9,22.4,6.8,13.5,6.1,15,51.4,2,2,69.33333333
12011.2004,7.402654867,12011,26.217222,-80.127778,Florida,Broward,Pompano Beach,5.656091419,33060,18217447,32154,39.25259516,40.91565744,40.73883072,59.38156255,59.32023631,3133329108,1748066,7.01138719,10.08008855,11.23762422,11.96851021,12.68896142,6.214608098,7.60090246,11.7413018,12.81910784,13.48562485,14.20355683,3.076412355,6.817624437,7.095654263,3.796495708,6.892186412,7.165191534,557.8941566,1765.01131,12.3,11,31.1,19.2,8.1,12.4,6,21.4,54.4,2,2,25
12011.3002,8.130088496,12011,26.000833,-80.160556,Florida,Broward,Hollywood,6.04852418,33020,15674148,41329,36.19550173,37.02846648,35.37347726,47.87327884,53.50187467,3133329108,1748066,5.698692185,10.04096072,11.36941207,12.01280572,12.79175241,7.985361946,9.184075764,11.821675,12.99058327,13.58389485,14.4062785,5.686843442,7.093164055,7.195189796,5.750905165,7.148269441,7.275874456,557.8941566,2636.762139,4.3,8.9,35.7,19.8,8.8,16.3,6.2,14.3,48.9,2,2,43.69533421
12017.0005,7.815441176,12017,28.980556,-82.7,Florida,Citrus,Not in a city,8.296370329,34428,176018757,9109,0,0,2.239181341,1.004854622,1.058721852,1506586255,141236,7.978811955,8.517193191,9.210340372,9.616938268,10.12731093,6.214608098,7.60090246,10.47203432,11.80066047,12.37096084,13.22006129,8.325039656,8.325039884,8.325256032,8.45102899,8.45103054,8.451639817,93.74571123,51.7501666,3,15.4,41.5,19.1,7.7,7.3,6,7,59.9,4,5,22.75
12031.0098,8.464553314,12031,30.135556,-81.634167,Florida,Duval,Jacksonville,8.844856129,32223,29732247,23980,1.645502646,3.840989399,7.242138337,9.584545401,10.58973848,1974068274,864263,6.666793123,8.517193191,11.52715357,12.07008635,12.7673239,6.214608098,8.226378953,9.923682119,12.09642121,13.13744894,14.39755645,0.471893,2.61226112,4.683723124,1.23969255,2.797678913,4.887852799,437.8080593,806.5317095,1.5,3.5,24.4,24.6,9.8,25.1,11.1,2.3,29.4,1,1,61.5
12031.0099,9.145308311,12031,30.354722,-81.547778,Florida,Duval,Jacksonville,7.167520494,32225,68415186,52485,21.44723183,26.28114187,18.98090208,17.74290736,17.16782865,1974068274,864263,4.236822726,10.84962899,11.27439703,12.04050182,13.06513515,9.027234706,9.777273984,11.79123907,13.06611328,13.9714638,14.59383785,6.35925801,6.594878622,6.79710494,6.635358399,6.847197759,7.029238701,437.8080593,767.1542397,3.8,10.1,35.5,24.1,9.1,12.5,4.9,14.4,49.4,1,1,31.66666667
12033.0004,9.639189189,12033,30.525367,-87.20355,Florida,Escambia,Ferry Pass,7.523407184,32514,50537722,37399,9.612456747,10.77724913,11.22837022,10.72542736,9.441390357,1700226567,297619,5.11315148,10.29083411,11.54718969,11.97978441,12.30469236,8.901616126,9.934145203,11.79634607,13.06462126,13.74755279,14.23628538,7.140080921,7.705131721,7.804751474,7.480589818,7.98911435,8.075431486,175.0466707,740.0214834,4,6.2,24.3,23.3,11.2,20.3,10.7,10.3,34.5,3,3,41.25
12057.003,8.552955665,12057,27.931944,-82.509722,Florida,Hillsborough,Tampa,9.425857633,33609,11328513,15999,38.15484429,29.22815744,26.8787818,20.95286159,17.84559631,2642341101,1229226,4.791073654,10.6965015,11.59729199,12.01630152,13.04943204,8.49150122,9.302531646,11.98403201,13.06597664,13.57437957,14.39669366,6.266489943,6.990490938,7.477499801,6.559756016,7.276005069,7.889994143,465.2033757,1412.277145,1.2,1.2,11.7,13.9,7.8,37.6,26.5,1.1,14.1,1,1,22
12057.3002,8.231197772,12057,27.96565,-82.2304,Florida,Hillsborough,Valrico,10.12499283,33527,80466350,15203,1.690311419,4.323313149,7.577947331,10.68579794,11.19317222,2642341101,1229226,6.680775661,10.16183077,11.66105161,12.29012385,13.1121129,6.214608098,8.378554174,11.11750169,12.5965464,13.29378689,14.1531877,2.859175625,4.01731446,6.688140012,3.007517896,4.328285689,7.039340991,465.2033757,188.9361205,15.7,13.6,35.3,17,4.2,9.2,5,20.2,64.6,1,1,25.875
12071.0005,7.023333333,12071,26.602016,-81.877908,Florida,Lee,Fort Myers,7.480289059,33901,16603870,19500,17.24048443,22.64100346,21.41898882,21.7182704,18.22391776,2031879249,618754,6.332770008,8.517193191,10.91993432,11.82047854,12.47145325,6.214608098,9.426579598,11.67127667,13.00902661,13.62242646,14.11390056,0.549348707,6.023568666,6.024664538,1.786127705,6.044155906,6.047758931,304.5230175,1174.424999,6.9,9.6,31.7,19.7,7.4,15.9,8.9,11.5,48.2,3,3,33.625
12073.0012,10.56737589,12073,30.439722,-84.346389,Florida,Leon,Tallahassee,11.39816334,32304,40585058,46145,10.2283737,16.65030277,11.81471189,8.578923087,5.670333612,1727138746,275487,5.098284766,10.33462823,11.12093942,11.52122306,12.08251001,8.11199745,9.327348625,11.75761822,12.95384827,13.56105932,14.27278316,3.783080227,3.786106642,5.141393336,4.270496133,4.278908627,5.495188107,159.5048462,1136.994802,6.1,12.1,24.6,21.5,7,20.4,8.4,38.9,42.8,3,3,46.08333333
12086.0033,7.967826087,12086,25.941944,-80.326389,Florida,Miami-Dade,Palm Springs North,5.398935289,33015,15086374,63544,18.66608997,21.31574394,22.83548173,30.13365906,25.82149767,4915061046,2496435,6.369777717,10.76400414,11.32200987,11.71727969,12.79773071,6.214608098,8.607165281,11.64637698,12.78454188,13.48698637,14.51924643,5.249652307,5.946310992,6.671739304,5.350374602,6.076783738,6.852643572,507.9153599,4212.012774,7.5,8.2,26.8,20.9,10.5,18.4,7.7,11.4,42.5,1,1,55
12086.1016,8.256666667,12086,25.794222,-80.215556,Florida,Miami-Dade,Miami,6.100081903,33136,3693308,13791,56.31574394,51.99524221,38.93040367,30.23568984,34.53141723,4915061046,2496435,5.919766559,10.4534429,10.8316383,11.01506263,11.96395663,7.518594097,9.47206387,12.15282508,13.11290196,13.68787781,14.30686795,4.159669619,5.165785471,6.315331238,4.321634241,5.370285652,6.573430352,507.9153599,3734.050883,16,15.2,31.3,13.3,5.8,12.9,5.5,31.7,62.5,1,1,43.69533421
12086.6001,7.211730205,12086,25.471944,-80.482778,Florida,Miami-Dade,Homestead,4.64597954,33030,47538683,34110,28.1816609,21.61267301,11.4322369,6.312092745,4.177524848,4915061046,2496435,7.512430427,8.517193191,9.210340372,9.61580548,10.1266311,6.214608098,7.60090246,11.03056816,11.73760857,12.20648388,12.93325907,0.436914771,0.519540579,5.922294422,1.651501391,1.705513886,6.188681625,507.9153599,717.5209292,28.2,13,28.7,12.9,6.4,7.6,3.2,26.9,69.9,1,1,54.5
12095.1004,7.545810056,12095,28.550833,-81.345556,Florida,Orange,Orlando,10.59791907,32803,17970616,19020,50.25519031,40.44204152,22.26135632,21.54934951,22.76033212,2339870128,1145956,4.538833633,9.726364815,10.96138774,11.74000647,12.73100536,7.807065091,8.693256185,12.01436779,13.28408208,13.8960058,14.56871372,3.060480638,4.77993938,6.919101312,3.526212765,4.95777481,7.065553108,489.751968,1058.394437,1.7,3.4,19.9,18.8,8,30.6,17.5,5.5,25,1,1,43.69533421
12095.2002,7.437371134,12095,28.596389,-81.3625,Florida,Orange,Winter Park,10.59791907,32789,20183681,24557,39.47491349,25.71604671,16.86921367,24.6433472,21.24993155,2339870128,1145956,5.2285597,10.11712913,10.84509906,11.43605053,12.55672546,8.411935735,9.225018919,11.78415466,13.1605758,13.77996555,14.57593923,3.122155595,3.170721307,6.927105692,3.630347276,3.687948796,7.082888685,489.751968,1216.675987,3.2,3.7,16.1,17.1,7.2,31.1,21.5,8.8,23,1,1,43.69533421
12099.0008,6.19602649,12099,26.724444,-80.666667,Florida,Palm Beach,Belle Glade,9.015444077,33430,294583151,21427,17.66782007,12.88646194,4.652058159,1.724315581,1.019374252,5101663125,1320134,7.674137086,8.517193191,9.210340372,9.61580548,10.1266311,6.214608098,7.60090246,10.95946465,11.97662508,12.46708701,13.09710671,7.501523603,7.501583897,8.282657208,7.560652272,7.561089361,8.32975951,258.7654198,72.73667868,26.4,18.2,28.7,16.6,0.8,7.6,1.7,42.3,73.3,2,2,41.5
12099.0009,6.083193277,12099,26.730833,-80.233889,Florida,Palm Beach,Royal Palm Beach,5.98265848,33411,110474593,65245,10.85469314,13.09386201,11.02017897,12.22424184,11.66190493,5101663125,1320134,7.784611197,9.007434327,10.02699941,11.24384468,12.30447302,6.214608098,7.60090246,9.517309946,11.93931789,12.83151095,13.89992938,1.619914306,4.588176323,5.820163123,2.142487848,5.105707406,6.117493752,258.7654198,590.5882812,4.3,6.7,25.9,25.3,9.8,17.1,10.9,6.6,36.9,2,2,42.77777778
12099.2005,6.600529101,12099,26.456944,-80.092778,Florida,Palm Beach,Delray Beach,5.656091419,33445,20778683,29754,29.3884083,31.27595156,25.69921054,23.362709,34.72103076,5101663125,1320134,5.404655814,10.1147988,11.25303608,11.76541295,12.41865607,7.683364218,9.121381373,11.54594157,12.5328729,13.18459164,13.88701262,1.146369539,1.161225767,2.819178866,2.17430906,2.182110982,3.766228801,258.7654198,1431.94831,11.1,10.3,21.8,21.2,7.3,20.4,7.8,15.5,43.2,2,2,44.5
12103.0018,8.080154639,12103,27.785866,-82.739875,Florida,Pinellas,Saint Petersburg,9.583188,33710,20556531,32780,33.03979239,34.71388408,25.6212037,25.01183417,27.67804752,709135878,916542,6.838836635,8.517193191,10.4021089,11.10261634,12.09644815,6.214608098,8.341914908,11.24680532,12.60755034,13.1437633,13.63528741,1.782804097,3.453128479,6.213286762,2.075252566,4.069373011,6.542943673,1292.477265,1594.627031,2.9,7.9,32.4,24,9.2,17.7,5.8,5.4,43.2,1,1,43.69533421
12103.1009,8.062608696,12103,27.986283,-82.78215,Florida,Pinellas,Clearwater,7.312699366,33755,13906331,26146,20.10899654,19.91327855,23.05692319,17.99125042,27.04279047,709135878,916542,5.163545884,8.517193191,9.210340372,9.61580548,11.13246258,7.770710313,8.994637197,11.27289503,12.37359632,12.93530724,13.66077556,0.776045102,2.728191215,6.78805643,1.465638405,3.366418594,7.068540353,1292.477265,1880.150846,6.8,12.1,32.9,22.2,9.7,11.4,5,22.7,51.8,1,1,43.69533421
12105.6006,8.104137931,12105,28.028889,-81.972222,Florida,Polk,Lakeland,9.891444854,33815,19222946,14267,16.2949827,20.43793253,19.91290905,13.19553011,9.348663336,4656375819,602095,7.26363429,9.89443126,11.24407392,11.73552098,12.31899479,6.214608098,7.60090246,12.15295865,13.09948583,13.60759283,14.20645541,5.616419011,5.89883689,6.636833519,6.408448106,6.580627673,7.163756466,129.3054993,742.1859272,13.8,17.1,42.7,15.3,4.8,4.8,1.4,23.4,73.6,3,3,18.625
12111.1002,7.548648649,12111,27.448889,-80.40833,Florida,St. Lucie,Fort Pierce,5.902044962,34947,24860278,12186,5.041522491,4.356617647,6.808734477,7.719203015,6.086468539,1481280881,277789,6.272939429,10.44579535,11.2558116,11.74365224,12.41052734,6.214608098,8.585385986,10.9724116,12.5280455,13.0665661,13.67836872,4.276784072,4.276817829,4.363076332,4.425360299,4.425584095,4.617713422,187.532968,490.1795547,17.4,17.7,34.6,14.5,6.5,5.5,3.7,30.3,69.7,3,3,30.33333333
12115.0013,6.931372549,12115,27.290556,-82.507222,Florida,Sarasota,Ridge Wood Heights,7.76904815,34231,24426338,30268,33.91089965,30.26752176,28.59532348,19.65596908,21.40432659,1439690708,379448,7.700367474,9.497962619,10.90385115,11.5137949,12.24009315,6.214608098,7.60090246,11.1729024,12.29522219,12.78322284,13.7320136,0.006486985,1.716070459,4.754512453,0.048849201,2.537601139,4.905251511,263.562165,1239.154228,4.5,7.3,27.8,19.8,8.6,19.6,12.3,12.5,39.6,3,3,43.69533421
12117.1002,8.001360544,12117,28.746111,-81.310556,Florida,Seminole,Sanford,9.468136434,32746,57156536,40571,8.454152249,11.87283737,14.51731489,12.98441334,10.09112307,800879349,422718,7.299437425,8.616737909,10.87910407,11.56623684,12.23551408,6.214608098,7.60090246,11.67114627,12.83005842,13.34220884,14.211265,6.472244308,6.476474981,6.528583666,6.523927175,6.532176537,6.60310527,527.8173304,709.8225827,1.8,3.4,19.3,22.3,10,28.5,14.7,4.5,24.5,2,2,27.33333333
13021.0007,12.25313433,13021,32.777455,-83.641096,Georgia,Bibb,Macon,11.71680091,31206,72325015,29072,35.64359862,24.4824827,8.731728272,9.199971962,6.461996591,646879637,155547,7.635438482,10.21505825,12.11640815,12.59183279,13.12475006,6.214608098,7.60090246,11.61283452,13.23990835,13.74531929,14.28483134,5.538041426,5.538041426,5.986615775,5.603540652,5.603540652,6.030289957,240.4574068,401.9632765,8.7,24.7,32.6,12.9,4.8,8.9,7.3,38.8,66,4,4,36.25
13021.0012,12.23367347,13021,32.805408,-83.543521,Georgia,Bibb,Macon,11.71680091,31020,276913325,2541,0.28200692,0.297361592,2.469109685,1.987348695,3.643508924,646879637,155547,7.576493199,10.6596555,11.65356647,12.31334724,13.02383212,6.214608098,7.60090246,11.34201781,12.47152249,13.37703905,14.25295142,0.197294107,5.536821687,5.986572007,0.984961055,5.597156149,6.034767232,240.4574068,9.176156474,6.8,17.5,46.6,18.7,5,4,1.3,26.8,70.9,4,4,30.45454545
13051.0017,11.91633987,13051,32.092957,-81.14399,Georgia,Chatham,Savannah,8.573354613,31408,63184987,9952,19.91176471,29.19290657,20.55866479,14.3778788,9.868409663,1104465640,265128,6.23853024,11.62129104,12.03450028,12.37747543,12.84752964,6.214608098,9.988226845,12.24222161,12.91418252,13.38465037,13.92078518,5.370455363,5.384921118,5.384970969,5.945309458,5.954825317,5.954920737,240.0509263,157.5057695,6.7,19.8,40.7,18,4.5,7.7,2.7,24.9,67.2,3,3,48.71428571
13051.0091,11.4893617,13051,32.110759,-81.161847,Georgia,Chatham,Garden City,9.002287114,31408,63184987,9952,3.852076125,4.546064014,20.6216788,14.59367013,9.985396001,1104465640,265128,7.028665735,10.84521977,12.24525543,12.48418257,12.90450313,6.214608098,7.60090246,11.73531042,12.96928329,13.44735335,13.95672554,5.306402313,5.370465454,5.388408204,5.842101944,5.945353146,5.958111521,240.0509263,157.5057695,6.7,17.4,40.9,19.8,6.1,6.7,2.5,16.9,65,3,3,40.1
13059.0002,12.25168539,13059,33.918067,-83.344495,Georgia,Clarke,Athens-Clarke County (Remainder),9.161458727,30605,94864699,39952,12.41027953,12.07821476,12.93320566,8.063327677,5.19475327,308727523,116714,7.01735699,10.2665423,11.30955227,11.47948933,11.61031284,6.214608098,7.60090246,11.50001091,12.62531009,13.36843704,13.99720735,0.399639285,2.760260692,2.76031654,1.38571868,2.968807942,2.969156629,378.0485746,421.1471751,3.8,6.8,17.8,16.1,5.1,25.4,25,12.1,28.4,4,4,34.91666667
13063.0091,13.84869565,13063,33.609867,-84.391028,Georgia,Clayton,Forest Park,10.52544688,30297,28422409,27188,54.01903114,51.87521626,31.94625671,26.56042588,20.79281186,366664243,259424,6.163593832,11.32589517,12.55014393,13.07858187,13.73948476,7.618565589,9.67359919,12.43508538,13.60612253,14.12851207,14.89128514,5.767442704,5.929177397,6.698954337,5.779174571,5.944839801,6.794739694,707.5246767,956.5691634,13.6,20.4,38.6,15.2,5.2,5,2,27.5,72.6,2,2,46.66666667
